"","G","rho","var_entry_day","var_RLS","PopSize","assortative","iter","var_env_entry","var_env_RLS","OMEGA","Nc","meanK","varK","S","Ne","Ne_N","Nm","Nf","sex_ratio","mean_entry_day","sd_entry_day","mean_RLS","sd_RLS","Nb","breeders","sim"
"12216",8,-0.3,20,20,"variable",TRUE,73,20,1,2,94,1.319149,2.714253,62,51.33108,0.5460753,45,49,0.9183673,12.52128,4.972459,7.797872,4.480735,51.33108,53,"EV"
"12217",9,-0.3,20,20,"variable",TRUE,73,20,1,2,62,2.870968,7.556848,89,39.08394,0.6303861,29,33,0.8787879,9.467742,4.685932,7.790323,4.832055,39.08394,50,"EV"
"12218",10,-0.3,20,20,"variable",TRUE,73,20,1,2,89,1.955056,4.270684,87,54.78603,0.6155733,45,44,1.022727,10.7191,5.332126,8.47191,4.707561,54.78603,59,"EV"
"12219",11,-0.3,20,20,"variable",TRUE,73,20,1,2,87,NA,NA,NA,NA,NA,45,42,1.071429,12.97701,5.15115,7.862069,4.757301,NA,NA,"EV"
"12220",0,-0.3,20,20,"variable",TRUE,74,20,1,2,500,2.78,6.248096,695,344.6292,0.6892585,250,250,1,9.894,4.294607,6.582,4.069939,344.6292,405,"EV"
"12221",1,-0.3,20,20,"variable",TRUE,74,20,1,2,695,2.201439,4.431986,765,475.3222,0.6839169,334,361,0.9252078,10.83597,4.819105,7.329496,4.530643,475.3222,517,"EV"
"12222",2,-0.3,20,20,"variable",TRUE,74,20,1,2,765,2.572549,5.540868,984,527.588,0.6896575,371,394,0.9416244,12.81307,5.054451,7.797386,4.541489,527.588,616,"EV"
"12223",3,-0.3,20,20,"variable",TRUE,74,20,1,2,984,1.396341,3.466355,687,476.5881,0.4843374,497,487,1.020534,13.37703,5.273701,7.261179,4.52751,476.5881,511,"EV"
"12224",4,-0.3,20,20,"variable",TRUE,74,20,1,2,687,2.558952,5.106942,879,493.9983,0.7190659,345,342,1.008772,10.25619,4.791713,7.02329,4.408054,493.9983,562,"EV"
"12225",5,-0.3,20,20,"variable",TRUE,74,20,1,2,879,2.170648,4.861507,954,558.8943,0.6358297,466,413,1.128329,9.847554,5.003595,7.96587,4.776911,558.8943,644,"EV"
"12226",6,-0.3,20,20,"variable",TRUE,74,20,1,2,954,2.291405,4.823704,1093,643.0084,0.674013,488,466,1.04721,8.875262,4.695576,7.728512,4.448691,643.0084,732,"EV"
"12227",7,-0.3,20,20,"variable",TRUE,74,20,1,2,1093,2.124428,4.259229,1161,741.3773,0.6782958,557,536,1.039179,8.932296,4.634339,7.36688,4.505581,741.3773,798,"EV"
"12228",8,-0.3,20,20,"variable",TRUE,74,20,1,2,1161,2.645995,5.201296,1536,850.0107,0.7321367,579,582,0.9948454,7.799311,4.304192,7.70112,4.478424,850.0107,946,"EV"
"12229",9,-0.3,20,20,"variable",TRUE,74,20,1,2,1536,2.356771,4.952762,1810,1046.187,0.681111,768,768,1,8.108073,4.396924,7.885417,4.627621,1046.187,1182,"EV"
"12230",10,-0.3,20,20,"variable",TRUE,74,20,1,2,1810,1.955801,4.390527,1770,1105.392,0.6107137,890,920,0.9673913,9.692818,4.863261,7.902762,4.550004,1105.392,1237,"EV"
"12231",11,-0.3,20,20,"variable",TRUE,74,20,1,2,1770,NA,NA,NA,NA,NA,879,891,0.986532,8.154802,4.577551,7.820339,4.577878,NA,NA,"EV"
"12232",0,-0.3,20,20,"variable",TRUE,75,20,1,2,500,2.06,4.389178,515,322.1895,0.6443789,250,250,1,10.232,4.095818,6.416,4.169137,322.1895,338,"EV"
"12233",1,-0.3,20,20,"variable",TRUE,75,20,1,2,515,0.792233,1.635737,204,218.638,0.4245399,276,239,1.154812,8.895146,4.4635,6.794175,4.328033,218.638,187,"EV"
"12234",2,-0.3,20,20,"variable",TRUE,75,20,1,2,204,2.382353,4.523037,243,147.52,0.7231371,106,98,1.081633,13.38235,4.618541,7.117647,4.300977,147.52,161,"EV"
"12235",3,-0.3,20,20,"variable",TRUE,75,20,1,2,243,2.024691,4.090297,246,160.9249,0.6622423,123,120,1.025,12.65432,4.790212,7.205761,4.188587,160.9249,177,"EV"
"12236",4,-0.3,20,20,"variable",TRUE,75,20,1,2,246,1.495935,3.197943,184,138.9685,0.5649127,138,108,1.277778,11.60976,5.105634,7.353659,4.390264,138.9685,143,"EV"
"12237",5,-0.3,20,20,"variable",TRUE,75,20,1,2,184,2.423913,5.240081,223,123.8238,0.6729555,94,90,1.044444,8.733696,4.610484,7.733696,4.519509,123.8238,140,"EV"
"12238",6,-0.3,20,20,"variable",TRUE,75,20,1,2,223,1.721973,3.796227,192,130.529,0.5853318,111,112,0.9910714,9.152466,4.133371,7.421525,4.285097,130.529,152,"EV"
"12239",7,-0.3,20,20,"variable",TRUE,75,20,1,2,192,2.65625,5.933573,255,130.589,0.6801513,93,99,0.9393939,7.229167,4.480275,7.609375,4.685783,130.589,152,"EV"
"12240",8,-0.3,20,20,"variable",TRUE,75,20,1,2,255,2.705882,6.814729,345,162.8646,0.6386845,129,126,1.02381,9.031373,4.707068,7.168627,4.44465,162.8646,198,"EV"
"12241",9,-0.3,20,20,"variable",TRUE,75,20,1,2,345,2.156522,4.882406,372,216.9248,0.6287674,177,168,1.053571,9.344928,4.398055,8.142029,4.746492,216.9248,259,"EV"
"12242",10,-0.3,20,20,"variable",TRUE,75,20,1,2,372,2.430108,4.806423,452,264.6736,0.7114881,185,187,0.9893048,10.49731,5.11933,7.475806,4.344586,264.6736,289,"EV"
"12243",11,-0.3,20,20,"variable",TRUE,75,20,1,2,452,NA,NA,NA,NA,NA,203,249,0.815261,10.47345,4.824798,8.095133,4.814269,NA,NA,"EV"
"12244",0,-0.3,20,20,"variable",TRUE,76,20,1,2,500,1.704,3.40319,426,314.6776,0.6293552,250,250,1,10.1,4.101175,6.342,4.144803,314.6776,332,"EV"
"12245",1,-0.3,20,20,"variable",TRUE,76,20,1,2,426,2.568075,6.005943,547,279.5148,0.6561381,216,210,1.028571,8.34507,4.560773,6.901408,4.130193,279.5148,336,"EV"
"12246",2,-0.3,20,20,"variable",TRUE,76,20,1,2,547,2.482633,5.191548,679,379.4303,0.6936569,273,274,0.9963504,9.656307,4.843973,7.665448,4.440856,379.4303,431,"EV"
"12247",3,-0.3,20,20,"variable",TRUE,76,20,1,2,679,1.985272,3.920137,674,454.7479,0.6697319,360,319,1.128527,10.3299,4.868189,7.97349,4.384459,454.7479,488,"EV"
"12248",4,-0.3,20,20,"variable",TRUE,76,20,1,2,674,2.551929,5.730583,860,452.4008,0.6712178,342,332,1.03012,9.176558,4.65416,7.54451,4.639959,452.4008,525,"EV"
"12249",5,-0.3,20,20,"variable",TRUE,76,20,1,2,860,1.94186,4.550749,835,507.707,0.5903569,447,413,1.082324,10.07093,4.910452,7.666279,4.458478,507.707,578,"EV"
"12250",6,-0.3,20,20,"variable",TRUE,76,20,1,2,835,2.541317,5.721013,1061,558.9955,0.6694557,401,434,0.9239631,12.16886,4.884418,7.221557,4.391513,558.9955,640,"EV"
"12251",7,-0.3,20,20,"variable",TRUE,76,20,1,2,1061,2.360038,6.102326,1252,634.1036,0.5976471,511,550,0.9290909,12.02356,5.146936,7.133836,4.340137,634.1036,762,"EV"
"12252",8,-0.3,20,20,"variable",TRUE,76,20,1,2,1252,1.792332,4.409278,1122,689.3349,0.550587,644,608,1.059211,10.90815,4.989392,7.164537,4.376935,689.3349,798,"EV"
"12253",9,-0.3,20,20,"variable",TRUE,76,20,1,2,1122,0.9590018,2.242742,538,467.4395,0.4166128,566,556,1.017986,13.5713,5.217038,7.381462,4.338152,467.4395,464,"EV"
"12254",10,-0.3,20,20,"variable",TRUE,76,20,1,2,538,2.405204,4.569209,647,390.9321,0.7266395,265,273,0.970696,9.726766,4.669891,7.827138,4.789211,390.9321,416,"EV"
"12255",11,-0.3,20,20,"variable",TRUE,76,20,1,2,647,NA,NA,NA,NA,NA,321,326,0.9846626,9.293663,4.517288,8.072643,4.667519,NA,NA,"EV"
"12256",0,-0.3,20,20,"variable",TRUE,77,20,1,2,500,2.252,4.285066,563,356.2845,0.7125689,250,250,1,10.092,4.468946,6.728,3.972604,356.2845,377,"EV"
"12257",1,-0.3,20,20,"variable",TRUE,77,20,1,2,563,2.184725,4.691795,615,368.5176,0.6545605,284,279,1.017921,8.323268,4.491424,7.9627,4.572122,368.5176,422,"EV"
"12258",2,-0.3,20,20,"variable",TRUE,77,20,1,2,615,2.38374,5.360647,733,403.0195,0.6553162,310,305,1.016393,7.658537,4.530442,7.969106,4.739194,403.0195,485,"EV"
"12259",3,-0.3,20,20,"variable",TRUE,77,20,1,2,733,1.519782,3.501316,557,393.8221,0.5372744,380,353,1.076487,7.25648,4.190117,8.151432,4.612911,393.8221,431,"EV"
"12260",4,-0.3,20,20,"variable",TRUE,77,20,1,2,557,2.793537,5.455498,778,414.7941,0.7446933,290,267,1.086142,5.989228,3.723331,7.45781,4.428947,414.7941,466,"EV"
"12261",5,-0.3,20,20,"variable",TRUE,77,20,1,2,778,2.287918,5.01867,890,510.7036,0.6564314,372,406,0.9162562,6.605398,3.922981,7.991003,4.587058,510.7036,575,"EV"
"12262",6,-0.3,20,20,"variable",TRUE,77,20,1,2,890,1.611236,3.223271,717,548.2952,0.616062,452,438,1.031963,6.475281,3.952467,6.996629,4.473015,548.2952,575,"EV"
"12263",7,-0.3,20,20,"variable",TRUE,77,20,1,2,717,1.654114,3.902542,593,392.9105,0.5479924,372,345,1.078261,9.133891,4.883152,7.507671,4.506545,392.9105,437,"EV"
"12264",8,-0.3,20,20,"variable",TRUE,77,20,1,2,593,1.541315,3.323037,457,338.1172,0.5701807,300,293,1.023891,12.36088,5.275641,7.639123,4.498268,338.1172,369,"EV"
"12265",9,-0.3,20,20,"variable",TRUE,77,20,1,2,457,1.374179,3.458367,314,216.5448,0.4738397,225,232,0.9698276,10.27133,4.920053,7.487965,4.430799,216.5448,231,"EV"
"12266",10,-0.3,20,20,"variable",TRUE,77,20,1,2,314,1.216561,2.841131,191,148.9063,0.4742239,151,163,0.9263804,7.531847,4.523344,7.33121,4.459815,148.9063,155,"EV"
"12267",11,-0.3,20,20,"variable",TRUE,77,20,1,2,191,NA,NA,NA,NA,NA,92,99,0.9292929,11.21466,5.051419,7.664921,4.408458,NA,NA,"EV"
"12268",0,-0.3,20,20,"variable",TRUE,78,20,1,2,500,2.312,5.333323,578,318.8902,0.6377804,250,250,1,10.074,4.191379,6.52,4.263561,318.8902,368,"EV"
"12269",1,-0.3,20,20,"variable",TRUE,78,20,1,2,578,1.965398,4.698974,568,337.8772,0.5845626,286,292,0.9794521,9.077855,4.820072,6.294118,4.1892,337.8772,381,"EV"
"12270",2,-0.3,20,20,"variable",TRUE,78,20,1,2,568,2.330986,4.063095,662,430.0494,0.7571291,277,291,0.95189,7.065141,4.373761,7.040493,4.600067,430.0494,449,"EV"
"12271",3,-0.3,20,20,"variable",TRUE,78,20,1,2,662,2.362538,4.685312,782,466.867,0.7052371,323,339,0.9528024,8.219033,4.637746,7.6571,4.639364,466.867,525,"EV"
"12272",4,-0.3,20,20,"variable",TRUE,78,20,1,2,782,2.342711,4.517482,916,559.4577,0.715419,413,369,1.119241,9.90665,4.953327,7.907928,4.435824,559.4577,610,"EV"
"12273",5,-0.3,20,20,"variable",TRUE,78,20,1,2,916,2.386463,5.220975,1093,611.0443,0.6670789,439,477,0.9203354,10.55022,4.896602,7.96179,4.502781,611.0443,697,"EV"
"12274",6,-0.3,20,20,"variable",TRUE,78,20,1,2,1093,1.284538,3.110356,702,518.1234,0.4740379,535,558,0.9587814,11.14639,4.857925,7.31656,4.419868,518.1234,558,"EV"
"12275",7,-0.3,20,20,"variable",TRUE,78,20,1,2,702,2.22792,5.771088,782,409.086,0.5827436,350,352,0.9943182,8.24359,4.680574,7.80057,4.739141,409.086,494,"EV"
"12276",8,-0.3,20,20,"variable",TRUE,78,20,1,2,782,1.974425,4.086413,772,506.5541,0.6477674,391,391,1,7.919437,4.507488,7.273657,4.44506,506.5541,552,"EV"
"12277",9,-0.3,20,20,"variable",TRUE,78,20,1,2,772,1.722798,3.746665,665,458.3176,0.5936757,400,372,1.075269,10.04145,5.095543,7.98057,4.672783,458.3176,488,"EV"
"12278",10,-0.3,20,20,"variable",TRUE,78,20,1,2,665,2.162406,4.696476,719,430.6775,0.6476354,321,344,0.9331395,8.556391,4.806831,8.027068,4.616222,430.6775,484,"EV"
"12279",11,-0.3,20,20,"variable",TRUE,78,20,1,2,719,NA,NA,NA,NA,NA,370,349,1.060172,9.646732,4.915479,7.945758,4.816534,NA,NA,"EV"
"12280",0,-0.3,20,20,"variable",TRUE,79,20,1,2,500,1.9,4.342685,475,297.5869,0.5951738,250,250,1,10.214,4.248801,6.562,3.948333,297.5869,340,"EV"
"12281",1,-0.3,20,20,"variable",TRUE,79,20,1,2,475,1.974737,4.497251,469,287.8114,0.6059188,256,219,1.16895,8.389474,4.631334,7.604211,4.679065,287.8114,326,"EV"
"12282",2,-0.3,20,20,"variable",TRUE,79,20,1,2,469,2.136461,4.729202,501,298.5049,0.6364709,241,228,1.057018,10.16844,4.825523,7.187633,4.576857,298.5049,334,"EV"
"12283",3,-0.3,20,20,"variable",TRUE,79,20,1,2,501,2.47505,5.885876,620,321.2969,0.6413112,251,250,1.004,10.70659,4.883824,6.784431,3.956442,321.2969,370,"EV"
"12284",4,-0.3,20,20,"variable",TRUE,79,20,1,2,620,2.054839,4.00345,637,423.5563,0.6831554,308,312,0.9871795,12.49355,4.987055,6.903226,4.253706,423.5563,449,"EV"
"12285",5,-0.3,20,20,"variable",TRUE,79,20,1,2,637,0.9638932,2.531713,307,236.2531,0.3708839,309,328,0.9420732,11.06907,4.849781,7.627943,4.417451,236.2531,255,"EV"
"12286",6,-0.3,20,20,"variable",TRUE,79,20,1,2,307,1.074919,2.625088,165,130.3115,0.4244674,142,165,0.8606061,7.361564,4.153456,7.162866,4.329507,130.3115,141,"EV"
"12287",7,-0.3,20,20,"variable",TRUE,79,20,1,2,165,2.4,4.42439,198,121.4739,0.7362053,78,87,0.8965517,11.04848,4.556965,7.006061,4.2577,121.4739,125,"EV"
"12288",8,-0.3,20,20,"variable",TRUE,79,20,1,2,198,2.484848,7.286571,246,110.9288,0.5602463,95,103,0.9223301,8.893939,4.661525,7.924242,5.142568,110.9288,145,"EV"
"12289",9,-0.3,20,20,"variable",TRUE,79,20,1,2,246,1.609756,3.9777,198,127.8909,0.5198816,121,125,0.968,8.239837,4.420199,7.219512,4.309527,127.8909,146,"EV"
"12290",10,-0.3,20,20,"variable",TRUE,79,20,1,2,198,1.979798,4.821925,196,114.1899,0.5767169,101,97,1.041237,11.83333,5.458426,7.050505,4.384731,114.1899,135,"EV"
"12291",11,-0.3,20,20,"variable",TRUE,79,20,1,2,196,NA,NA,NA,NA,NA,104,92,1.130435,11.12755,5.098925,7.061224,4.388368,NA,NA,"EV"
"12292",0,-0.3,20,20,"variable",TRUE,8,20,1,2,500,2.264,5.052409,566,323.2608,0.6465216,250,250,1,10.178,4.114873,6.834,4.349745,323.2608,365,"EV"
"12293",1,-0.3,20,20,"variable",TRUE,8,20,1,2,566,2.431095,4.981969,688,394.7862,0.6975021,299,267,1.11985,9.478799,4.443001,7.091873,4.608423,394.7862,441,"EV"
"12294",2,-0.3,20,20,"variable",TRUE,8,20,1,2,688,2.52907,5.524627,870,468.0196,0.680261,346,342,1.011696,10.68169,4.735399,7.447674,4.612829,468.0196,533,"EV"
"12295",3,-0.3,20,20,"variable",TRUE,8,20,1,2,870,2.374713,4.851374,1033,603.9249,0.6941666,443,427,1.037471,10.97011,4.834573,7.463218,4.473464,603.9249,664,"EV"
"12296",4,-0.3,20,20,"variable",TRUE,8,20,1,2,1033,2.484027,5.209289,1283,715.9728,0.6931005,505,528,0.9564394,9.799613,4.621269,7.644724,4.535883,715.9728,801,"EV"
"12297",5,-0.3,20,20,"variable",TRUE,8,20,1,2,1283,2.62198,6.193183,1682,843.8744,0.6577353,614,669,0.9177877,10.94154,4.98849,7.737334,4.519889,843.8744,994,"EV"
"12298",6,-0.3,20,20,"variable",TRUE,8,20,1,2,1682,2.297265,4.83841,1932,1134.739,0.6746367,838,844,0.992891,10.99524,4.950797,7.894768,4.492732,1134.739,1275,"EV"
"12299",7,-0.3,20,20,"variable",TRUE,8,20,1,2,1932,2.425466,5.124944,2343,1323.748,0.6851696,968,964,1.004149,10.17961,4.878146,7.802795,4.719686,1323.748,1487,"EV"
"12300",8,-0.3,20,20,"variable",TRUE,8,20,1,2,2343,2.373026,4.839443,2780,1628.775,0.6951663,1201,1142,1.051664,9.801536,4.719851,7.740504,4.672001,1628.775,1840,"EV"
"12301",9,-0.3,20,20,"variable",TRUE,8,20,1,2,2780,2.205755,4.721953,3066,1831.766,0.6589086,1357,1423,0.9536191,11.01223,4.87112,8.298921,4.594402,1831.766,2049,"EV"
"12302",10,-0.3,20,20,"variable",TRUE,8,20,1,2,3066,1.195695,2.89807,1833,1398.768,0.4562191,1522,1544,0.9857513,10.11709,4.817416,7.945858,4.690729,1398.768,1490,"EV"
"12303",11,-0.3,20,20,"variable",TRUE,8,20,1,2,1833,NA,NA,NA,NA,NA,926,907,1.020948,14.65739,5.281427,7.13748,4.465256,NA,NA,"EV"
"12304",0,-0.3,20,20,"variable",TRUE,80,20,1,2,500,2.256,4.415295,564,350.4367,0.7008733,250,250,1,10.336,4.465757,6.588,4.039665,350.4367,383,"EV"
"12305",1,-0.3,20,20,"variable",TRUE,80,20,1,2,564,2.255319,4.918711,636,369.5882,0.6552982,276,288,0.9583333,8.838652,4.739074,7.106383,4.214838,369.5882,430,"EV"
"12306",2,-0.3,20,20,"variable",TRUE,80,20,1,2,636,2.632075,5.987253,837,427.9715,0.6729111,303,333,0.9099099,9.839623,5.126378,7.209119,4.509515,427.9715,499,"EV"
"12307",3,-0.3,20,20,"variable",TRUE,80,20,1,2,837,2.348865,4.622167,983,592.1558,0.707474,423,414,1.021739,10.08722,4.735167,7.764636,4.489306,592.1558,646,"EV"
"12308",4,-0.3,20,20,"variable",TRUE,80,20,1,2,983,2.358087,4.953109,1159,669.6419,0.6812227,481,502,0.9581673,11.13937,4.992653,7.339776,4.464218,669.6419,753,"EV"
"12309",5,-0.3,20,20,"variable",TRUE,80,20,1,2,1159,2.293356,5.345647,1329,732.8345,0.632299,570,589,0.9677419,10.24418,4.998264,7.442623,4.671593,732.8345,844,"EV"
"12310",6,-0.3,20,20,"variable",TRUE,80,20,1,2,1329,2.582393,5.186166,1716,955.253,0.7187757,686,643,1.066874,9.205418,4.745235,7.346877,4.415121,955.253,1064,"EV"
"12311",7,-0.3,20,20,"variable",TRUE,80,20,1,2,1716,2.221445,4.610992,1906,1155.555,0.6734003,869,847,1.025974,8.915501,4.645117,8.018648,4.753112,1155.555,1286,"EV"
"12312",8,-0.3,20,20,"variable",TRUE,80,20,1,2,1906,2.452256,5.388008,2337,1280.204,0.6716703,944,962,0.981289,8.195173,4.61035,7.774921,4.552663,1280.204,1462,"EV"
"12313",9,-0.3,20,20,"variable",TRUE,80,20,1,2,2337,2.332905,4.833476,2726,1600.693,0.684935,1154,1183,0.9754861,8.268293,4.555911,7.398802,4.441993,1600.693,1757,"EV"
"12314",10,-0.3,20,20,"variable",TRUE,80,20,1,2,2726,1.531181,3.156275,2087,1609.248,0.5903332,1375,1351,1.017765,7.489362,4.411794,7.212032,4.462091,1609.248,1657,"EV"
"12315",11,-0.3,20,20,"variable",TRUE,80,20,1,2,2087,NA,NA,NA,NA,NA,1028,1059,0.9707271,10.45328,4.939771,7.718256,4.610647,NA,NA,"EV"
"12316",0,-0.3,20,20,"variable",TRUE,81,20,1,2,500,2.58,5.390381,645,351.0211,0.7020422,250,250,1,10.21,4.296839,6.168,3.913362,351.0211,404,"EV"
"12317",1,-0.3,20,20,"variable",TRUE,81,20,1,2,645,2.316279,5.322172,747,412.8385,0.6400597,315,330,0.9545455,9.317829,4.672479,7.900775,4.51114,412.8385,478,"EV"
"12318",2,-0.3,20,20,"variable",TRUE,81,20,1,2,747,0.9129853,2.07955,341,310.3985,0.4155267,406,341,1.190616,11.12182,5.210568,7.878179,4.594541,310.3985,302,"EV"
"12319",3,-0.3,20,20,"variable",TRUE,81,20,1,2,341,1.560117,3.147111,266,205.638,0.6030441,172,169,1.017751,7.519062,4.438841,8.038123,4.620448,205.638,210,"EV"
"12320",4,-0.3,20,20,"variable",TRUE,81,20,1,2,266,1.052632,2.465144,140,116.0985,0.4364605,137,129,1.062016,10.29699,5.189808,7.879699,4.847155,116.0985,114,"EV"
"12321",5,-0.3,20,20,"variable",TRUE,81,20,1,2,140,2.3,4.153957,161,103.0241,0.7358867,72,68,1.058824,6.442857,3.829592,8.364286,4.880162,103.0241,108,"EV"
"12322",6,-0.3,20,20,"variable",TRUE,81,20,1,2,161,2.447205,4.873758,197,113.9944,0.7080397,81,80,1.0125,6.279503,3.953181,7.434783,4.176994,113.9944,128,"EV"
"12323",7,-0.3,20,20,"variable",TRUE,81,20,1,2,197,2.548223,5.606081,251,133.3967,0.6771405,102,95,1.073684,7.766497,4.402723,7.248731,4.348828,133.3967,159,"EV"
"12324",8,-0.3,20,20,"variable",TRUE,81,20,1,2,251,2.533865,4.225849,318,198.0252,0.788945,125,126,0.9920635,7.864542,4.426915,7.247012,4.639261,198.0252,209,"EV"
"12325",9,-0.3,20,20,"variable",TRUE,81,20,1,2,318,1.993711,4.201853,317,203.7878,0.6408422,165,153,1.078431,8.676101,4.819662,8.301887,4.975339,203.7878,220,"EV"
"12326",10,-0.3,20,20,"variable",TRUE,81,20,1,2,317,2.164038,4.903386,343,199.4234,0.6290959,166,151,1.099338,10.46057,5.18785,7.839117,4.564168,199.4234,233,"EV"
"12327",11,-0.3,20,20,"variable",TRUE,81,20,1,2,343,NA,NA,NA,NA,NA,161,182,0.8846154,10.04373,4.595429,7.985423,4.892089,NA,NA,"EV"
"12328",0,-0.3,20,20,"variable",TRUE,82,20,1,2,500,2.608,5.457251,652,351.844,0.7036879,250,250,1,10.14,4.470388,6.446,4.068931,351.844,400,"EV"
"12329",1,-0.3,20,20,"variable",TRUE,82,20,1,2,652,2.006135,4.860177,654,380.8921,0.5841904,344,308,1.116883,9.674847,4.828084,7.208589,4.572279,380.8921,436,"EV"
"12330",2,-0.3,20,20,"variable",TRUE,82,20,1,2,654,1.938838,3.778796,634,438.3902,0.6703214,337,317,1.063091,12.1422,5.114879,7.351682,4.397046,438.3902,466,"EV"
"12331",3,-0.3,20,20,"variable",TRUE,82,20,1,2,634,2.154574,4.579545,683,415.8444,0.655906,318,316,1.006329,10.46845,5.067922,7.794953,4.614926,415.8444,450,"EV"
"12332",4,-0.3,20,20,"variable",TRUE,82,20,1,2,683,1.598829,3.783107,546,367.6219,0.5382458,348,335,1.038806,9.707174,5.014559,7.424597,4.235873,367.6219,399,"EV"
"12333",5,-0.3,20,20,"variable",TRUE,82,20,1,2,546,2.307692,4.752858,630,373.5971,0.6842437,275,271,1.01476,13.57692,5.157922,7.265568,4.276776,373.5971,423,"EV"
"12334",6,-0.3,20,20,"variable",TRUE,82,20,1,2,630,2.609524,5.634249,822,435.7016,0.6915899,287,343,0.8367347,11.64921,5.046914,8.036508,4.716133,435.7016,505,"EV"
"12335",7,-0.3,20,20,"variable",TRUE,82,20,1,2,822,1.858881,3.658502,764,539.7945,0.6566843,413,409,1.00978,11.2056,5.008915,8,4.629777,539.7945,572,"EV"
"12336",8,-0.3,20,20,"variable",TRUE,82,20,1,2,764,0.5759162,1.471293,220,205.5743,0.2690763,380,384,0.9895833,13.4712,5.286344,7.480366,4.556433,205.5743,206,"EV"
"12337",9,-0.3,20,20,"variable",TRUE,82,20,1,2,220,1.818182,3.592362,200,142.4491,0.6474958,114,106,1.075472,8.595455,4.51026,7.186364,4.39975,142.4491,150,"EV"
"12338",10,-0.3,20,20,"variable",TRUE,82,20,1,2,200,1.96,3.576281,196,140.0543,0.7002717,107,93,1.150538,11.455,4.879243,8.05,4.817003,140.0543,145,"EV"
"12339",11,-0.3,20,20,"variable",TRUE,82,20,1,2,196,NA,NA,NA,NA,NA,105,91,1.153846,11.81633,4.914337,7.678571,4.357575,NA,NA,"EV"
"12340",0,-0.3,20,20,"variable",TRUE,83,20,1,2,500,2.768,6.318814,692,341.1665,0.6823329,250,250,1,10.12,4.107962,6.33,3.95935,341.1665,410,"EV"
"12341",1,-0.3,20,20,"variable",TRUE,83,20,1,2,692,2.263006,4.856922,783,458.7544,0.6629399,370,322,1.149068,10.86416,4.746425,6.934971,4.394457,458.7544,523,"EV"
"12342",2,-0.3,20,20,"variable",TRUE,83,20,1,2,783,1.706258,3.711559,668,462.95,0.5912516,372,411,0.9051095,9.604087,4.910616,7.457216,4.491583,462.95,499,"EV"
"12343",3,-0.3,20,20,"variable",TRUE,83,20,1,2,668,2.185629,5.038954,730,417.6307,0.6251957,331,337,0.9821958,12.6497,5.362711,7.377246,4.533225,417.6307,494,"EV"
"12344",4,-0.3,20,20,"variable",TRUE,83,20,1,2,730,1.484932,3.523092,542,378.6535,0.5187034,360,370,0.972973,12.05205,4.962137,7.610959,4.761458,378.6535,403,"EV"
"12345",5,-0.3,20,20,"variable",TRUE,83,20,1,2,542,2.284133,5.205626,619,346.882,0.6400038,257,285,0.9017544,9.125461,4.776999,7.490775,4.668187,346.882,393,"EV"
"12346",6,-0.3,20,20,"variable",TRUE,83,20,1,2,619,1.625202,4.173215,503,314.4363,0.5079747,299,320,0.934375,11.76737,4.907972,7.549273,4.369141,314.4363,358,"EV"
"12347",7,-0.3,20,20,"variable",TRUE,83,20,1,2,503,2.302187,5.394557,579,317.1104,0.6304381,258,245,1.053061,9.451292,4.750038,7.133201,4.353886,317.1104,376,"EV"
"12348",8,-0.3,20,20,"variable",TRUE,83,20,1,2,579,2.307427,5.067955,668,380.7302,0.6575651,313,266,1.176692,9.366149,4.594335,7.056995,4.57901,380.7302,441,"EV"
"12349",9,-0.3,20,20,"variable",TRUE,83,20,1,2,668,1.793413,3.900286,599,402.9382,0.6032009,341,327,1.042813,8.61976,4.823018,7.48503,4.47496,402.9382,425,"EV"
"12350",10,-0.3,20,20,"variable",TRUE,83,20,1,2,599,2.023372,4.440924,606,375.9883,0.6276933,321,278,1.154676,11.30885,5.004323,8.096828,4.60957,375.9883,425,"EV"
"12351",11,-0.3,20,20,"variable",TRUE,83,20,1,2,606,NA,NA,NA,NA,NA,300,306,0.9803922,13.15512,4.793835,8.191419,4.289868,NA,NA,"EV"
"12352",0,-0.3,20,20,"variable",TRUE,84,20,1,2,500,2.608,5.509355,652,349.9546,0.6999092,250,250,1,9.73,4.433103,6.412,4.051554,349.9546,394,"EV"
"12353",1,-0.3,20,20,"variable",TRUE,84,20,1,2,652,2.134969,4.955642,696,402.182,0.6168436,348,304,1.144737,8.570552,4.537225,7.331288,4.62685,402.182,454,"EV"
"12354",2,-0.3,20,20,"variable",TRUE,84,20,1,2,696,2.324713,5.149086,809,456.5427,0.6559521,337,359,0.9387187,7.892241,4.39701,7.119253,4.160642,456.5427,530,"EV"
"12355",3,-0.3,20,20,"variable",TRUE,84,20,1,2,809,2.556242,5.412984,1034,562.3609,0.6951309,392,417,0.940048,7.642769,4.493361,7.25958,4.804274,562.3609,629,"EV"
"12356",4,-0.3,20,20,"variable",TRUE,84,20,1,2,1034,0.8027079,1.734513,415,421.6883,0.4078224,549,485,1.131959,7.410058,4.230775,7.533849,4.663229,421.6883,391,"EV"
"12357",5,-0.3,20,20,"variable",TRUE,84,20,1,2,415,2.742169,6.645923,569,272.6987,0.6571053,190,225,0.8444444,11.91566,5.065763,7.378313,4.370411,272.6987,332,"EV"
